timestamp,host,user,pid,parent_pid,process_name,command_line,integrity_level
2026-08-15T15:57:32Z,AD-WS-14,carlos.mendez,1210,857,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T15:57:49Z,AD-WS-14,carlos.mendez,1211,859,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T15:58:33Z,AD-WS-14,carlos.mendez,1212,866,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T15:58:38Z,AD-WS-14,carlos.mendez,1213,606,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T15:58:54Z,AD-WS-14,carlos.mendez,1214,952,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T15:59:27Z,AD-WS-14,carlos.mendez,1215,852,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:01:28Z,AD-WS-14,carlos.mendez,1216,531,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:01:35Z,AD-WS-14,carlos.mendez,1217,594,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:02:04Z,AD-WS-14,carlos.mendez,1218,853,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:02:39Z,AD-WS-14,carlos.mendez,1219,505,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:02:44Z,AD-WS-14,carlos.mendez,1220,548,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:02:47Z,AD-WS-14,carlos.mendez,1221,510,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:04:29Z,AD-WS-14,carlos.mendez,1222,763,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:04:58Z,AD-WS-14,carlos.mendez,1223,563,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:05:23Z,AD-WS-14,carlos.mendez,1224,624,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:06:02Z,AD-WS-14,carlos.mendez,1225,651,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:06:23Z,AD-WS-14,carlos.mendez,1226,862,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:06:59Z,AD-WS-14,carlos.mendez,1227,420,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:07:01Z,AD-WS-14,carlos.mendez,1228,505,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:07:16Z,AD-WS-14,carlos.mendez,1229,744,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:07:20Z,AD-WS-14,carlos.mendez,1230,946,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:07:23Z,AD-WS-14,carlos.mendez,1231,485,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:07:58Z,AD-WS-14,carlos.mendez,1232,804,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:08:02Z,AD-WS-14,carlos.mendez,1233,599,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:09:11Z,AD-WS-14,carlos.mendez,1234,649,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:09:16Z,AD-WS-14,carlos.mendez,1235,977,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:10:02Z,AD-WS-14,carlos.mendez,1236,433,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:10:27Z,AD-WS-14,carlos.mendez,1237,648,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:11:20Z,AD-WS-14,carlos.mendez,1238,917,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:12:02Z,AD-WS-14,carlos.mendez,1239,862,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:12:30Z,AD-WS-14,carlos.mendez,1240,747,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:13:32Z,AD-WS-14,carlos.mendez,1241,913,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:14:05Z,AD-WS-14,carlos.mendez,1242,438,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:14:28Z,AD-WS-14,carlos.mendez,1243,415,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:15:07Z,AD-WS-14,carlos.mendez,1244,553,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:15:32Z,AD-WS-14,carlos.mendez,1245,403,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:15:57Z,AD-WS-14,carlos.mendez,1246,990,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:18:03Z,AD-WS-14,carlos.mendez,1247,932,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:18:39Z,AD-WS-14,carlos.mendez,1248,741,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:18:57Z,AD-WS-14,carlos.mendez,1249,817,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:19:03Z,AD-WS-14,carlos.mendez,1250,404,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:19:29Z,AD-WS-14,carlos.mendez,1251,985,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:19:50Z,AD-WS-14,carlos.mendez,1252,827,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:20:08Z,AD-WS-14,carlos.mendez,1253,799,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:21:15Z,AD-WS-14,carlos.mendez,1254,852,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:21:49Z,AD-WS-14,carlos.mendez,1255,609,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:22:49Z,AD-WS-14,carlos.mendez,1256,995,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:22:53Z,AD-WS-14,carlos.mendez,1257,591,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:23:05Z,AD-WS-14,carlos.mendez,1258,950,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:23:08Z,AD-WS-14,carlos.mendez,1259,599,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:23:35Z,AD-WS-14,carlos.mendez,1260,432,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:23:41Z,AD-WS-14,carlos.mendez,1261,905,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:24:49Z,AD-WS-14,carlos.mendez,1262,931,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:24:59Z,AD-WS-14,carlos.mendez,1263,442,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:25:04Z,AD-WS-14,carlos.mendez,1264,980,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:25:15Z,AD-WS-14,carlos.mendez,1265,946,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:25:18Z,AD-WS-14,carlos.mendez,1266,587,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:26:03Z,AD-WS-14,carlos.mendez,1267,416,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:27:10Z,AD-WS-14,carlos.mendez,1268,990,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:27:57Z,AD-WS-14,carlos.mendez,1269,640,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:28:02Z,AD-WS-14,carlos.mendez,1270,649,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:28:17Z,AD-WS-14,carlos.mendez,1271,472,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:28:56Z,AD-WS-14,carlos.mendez,1272,510,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:29:11Z,AD-WS-14,carlos.mendez,1273,593,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:29:15Z,AD-WS-14,carlos.mendez,1274,533,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:29:57Z,AD-WS-14,carlos.mendez,1275,405,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:30:50Z,AD-WS-14,carlos.mendez,1276,595,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:31:23Z,AD-WS-14,carlos.mendez,1277,742,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:31:26Z,AD-WS-14,carlos.mendez,1278,553,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:31:45Z,AD-WS-14,carlos.mendez,1279,787,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:32:24Z,AD-WS-14,carlos.mendez,1280,804,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:33:15Z,AD-WS-14,carlos.mendez,1281,692,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:33:33Z,AD-WS-14,carlos.mendez,1282,658,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:33:44Z,AD-WS-14,carlos.mendez,1283,821,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:33:47Z,AD-WS-14,carlos.mendez,1284,597,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:33:56Z,AD-WS-14,carlos.mendez,1285,582,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:35:14Z,AD-WS-14,carlos.mendez,1286,736,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:35:52Z,AD-WS-14,carlos.mendez,1287,774,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:36:11Z,AD-WS-14,carlos.mendez,1288,791,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:37:01Z,AD-WS-14,carlos.mendez,1289,934,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:37:01Z,AD-WS-14,carlos.mendez,1290,933,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:37:33Z,AD-WS-14,carlos.mendez,1291,694,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:38:19Z,AD-WS-14,carlos.mendez,1292,969,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:38:29Z,AD-WS-14,carlos.mendez,1293,411,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:38:42Z,AD-WS-14,carlos.mendez,1294,783,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:38:49Z,AD-WS-14,carlos.mendez,1295,739,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:39:34Z,AD-WS-14,carlos.mendez,1296,890,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:40:05Z,AD-WS-14,carlos.mendez,1297,585,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:40:11Z,AD-WS-14,carlos.mendez,1298,429,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:41:33Z,AD-WS-14,carlos.mendez,1299,945,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:42:06Z,AD-WS-14,carlos.mendez,1300,552,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:42:09Z,AD-WS-14,carlos.mendez,1301,711,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:42:28Z,AD-WS-14,carlos.mendez,1302,626,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:43:43Z,AD-WS-14,carlos.mendez,1303,863,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:43:51Z,AD-WS-14,carlos.mendez,1304,496,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:44:36Z,AD-WS-14,carlos.mendez,1305,579,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:44:40Z,AD-WS-14,carlos.mendez,1306,691,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:44:45Z,AD-WS-14,carlos.mendez,1307,915,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:45:25Z,AD-WS-14,carlos.mendez,1308,926,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:45:56Z,AD-WS-14,carlos.mendez,1309,525,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:46:04Z,AD-WS-14,carlos.mendez,1310,872,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:46:36Z,AD-WS-14,carlos.mendez,1311,582,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:46:44Z,AD-WS-14,carlos.mendez,1312,679,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:46:44Z,AD-WS-14,carlos.mendez,1313,560,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:47:44Z,AD-WS-14,carlos.mendez,1314,965,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T16:49:20Z,AD-WS-14,carlos.mendez,1315,703,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:49:22Z,AD-WS-14,carlos.mendez,1316,432,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:49:46Z,AD-WS-14,carlos.mendez,1317,985,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:49:46Z,AD-WS-14,carlos.mendez,1318,829,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:49:47Z,AD-WS-14,carlos.mendez,1319,903,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:51:04Z,AD-WS-14,carlos.mendez,1320,941,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:51:10Z,AD-WS-14,carlos.mendez,1321,744,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:51:19Z,AD-WS-14,carlos.mendez,1322,876,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:51:31Z,AD-WS-14,carlos.mendez,1323,511,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:51:54Z,AD-WS-14,carlos.mendez,1324,554,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:52:11Z,AD-WS-14,carlos.mendez,1325,896,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:52:43Z,AD-WS-14,carlos.mendez,1326,487,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:53:13Z,AD-WS-14,carlos.mendez,1327,725,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:53:29Z,AD-WS-14,carlos.mendez,1328,984,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T16:53:49Z,AD-WS-14,carlos.mendez,1329,956,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:55:28Z,AD-WS-14,carlos.mendez,1330,448,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:55:46Z,AD-WS-14,carlos.mendez,1331,793,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:56:24Z,AD-WS-14,carlos.mendez,1332,581,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:56:47Z,AD-WS-14,carlos.mendez,1333,553,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:57:51Z,AD-WS-14,carlos.mendez,1334,907,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T16:57:59Z,AD-WS-14,carlos.mendez,1335,436,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:58:17Z,AD-WS-14,carlos.mendez,1336,572,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:58:25Z,AD-WS-14,carlos.mendez,1337,486,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T16:58:54Z,AD-WS-14,carlos.mendez,1338,595,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T16:59:04Z,AD-WS-14,carlos.mendez,1339,947,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T16:59:32Z,AD-WS-14,carlos.mendez,1340,460,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T16:59:53Z,AD-WS-14,carlos.mendez,1341,950,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T17:00:34Z,AD-WS-14,carlos.mendez,1342,410,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:00:36Z,AD-WS-14,carlos.mendez,1343,818,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T17:00:53Z,AD-WS-14,carlos.mendez,1344,551,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:00:53Z,AD-WS-14,carlos.mendez,1345,636,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T17:01:15Z,AD-WS-14,carlos.mendez,1346,770,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T17:01:20Z,AD-WS-14,carlos.mendez,1347,775,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:01:38Z,AD-WS-14,carlos.mendez,1348,849,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:02:42Z,AD-WS-14,carlos.mendez,1349,593,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:03:26Z,AD-WS-14,carlos.mendez,1350,407,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:03:46Z,AD-WS-14,carlos.mendez,1351,942,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:04:51Z,AD-WS-14,carlos.mendez,1352,531,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:05:26Z,AD-WS-14,carlos.mendez,1353,706,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T17:05:35Z,AD-WS-14,carlos.mendez,1354,524,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:05:37Z,AD-WS-14,carlos.mendez,1355,440,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:05:52Z,AD-WS-14,carlos.mendez,1356,792,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:05:55Z,AD-WS-14,carlos.mendez,1357,503,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T17:06:03Z,AD-WS-14,carlos.mendez,1358,924,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:06:21Z,AD-WS-14,carlos.mendez,1359,725,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:06:22Z,AD-WS-14,carlos.mendez,1360,897,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:06:26Z,AD-WS-14,carlos.mendez,1361,686,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:06:27Z,AD-WS-14,carlos.mendez,1362,992,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:06:27Z,AD-WS-14,carlos.mendez,1363,817,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:06:32Z,AD-WS-14,carlos.mendez,1364,401,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:07:22Z,AD-WS-14,carlos.mendez,1365,791,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T17:07:24Z,AD-WS-14,carlos.mendez,1366,500,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:08:09Z,AD-WS-14,carlos.mendez,1367,511,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:08:54Z,AD-WS-14,carlos.mendez,1368,921,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:09:16Z,AD-WS-14,carlos.mendez,1369,586,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:09:16Z,AD-WS-14,carlos.mendez,1370,694,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:09:21Z,AD-WS-14,carlos.mendez,1371,629,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:10:06Z,AD-WS-14,carlos.mendez,1372,569,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:10:19Z,AD-WS-14,carlos.mendez,1373,990,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:12:00Z,AD-WS-14,carlos.mendez,1374,463,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:12:34Z,AD-WS-14,carlos.mendez,1375,426,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:13:22Z,AD-WS-14,carlos.mendez,1376,650,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:13:44Z,AD-WS-14,carlos.mendez,1377,599,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:13:53Z,AD-WS-14,carlos.mendez,1378,561,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:14:44Z,AD-WS-14,carlos.mendez,1379,523,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:14:55Z,AD-WS-14,carlos.mendez,1380,982,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:16:32Z,AD-WS-14,carlos.mendez,1381,539,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T17:16:51Z,AD-WS-14,carlos.mendez,1382,953,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:16:56Z,AD-WS-14,carlos.mendez,1383,919,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:17:55Z,AD-WS-14,carlos.mendez,1384,689,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:18:04Z,AD-WS-14,carlos.mendez,1385,906,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:18:26Z,AD-WS-14,carlos.mendez,1386,724,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:18:32Z,AD-WS-14,carlos.mendez,1387,576,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:19:50Z,AD-WS-14,carlos.mendez,1388,502,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:20:24Z,AD-WS-14,carlos.mendez,1389,675,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:22:09Z,AD-WS-14,carlos.mendez,1390,486,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T17:23:05Z,AD-WS-14,carlos.mendez,1391,495,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T17:23:17Z,AD-WS-14,carlos.mendez,1392,486,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:23:53Z,AD-WS-14,carlos.mendez,1393,994,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T17:24:16Z,AD-WS-14,carlos.mendez,1394,629,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:24:28Z,AD-WS-14,carlos.mendez,1395,545,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:25:41Z,AD-WS-14,carlos.mendez,1396,400,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:25:42Z,AD-WS-14,carlos.mendez,1397,890,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:26:23Z,AD-WS-14,carlos.mendez,1398,704,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T17:26:24Z,AD-WS-14,carlos.mendez,1399,583,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:26:36Z,AD-WS-14,carlos.mendez,1400,953,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T17:26:42Z,AD-WS-14,carlos.mendez,1401,700,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:26:54Z,AD-WS-14,carlos.mendez,1402,652,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:27:20Z,AD-WS-14,carlos.mendez,1403,731,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:27:33Z,AD-WS-14,carlos.mendez,1404,523,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T17:27:48Z,AD-WS-14,carlos.mendez,1405,711,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:28:33Z,AD-WS-14,carlos.mendez,1406,525,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:28:50Z,AD-WS-14,carlos.mendez,1407,984,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T17:29:09Z,AD-WS-14,carlos.mendez,1408,950,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T17:29:22Z,AD-WS-14,carlos.mendez,1409,488,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T17:29:40Z,AD-WS-14,carlos.mendez,1410,816,SearchApp.exe,C:\Windows\System32\SearchApp.exe,Medium
2026-08-15T17:29:44Z,AD-WS-14,carlos.mendez,1411,422,explorer.exe,C:\Windows\System32\explorer.exe,Medium
2026-08-15T17:29:56Z,AD-WS-14,carlos.mendez,1412,508,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:29:57Z,AD-WS-14,carlos.mendez,1413,505,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,Medium
2026-08-15T17:30:41Z,AD-WS-14,carlos.mendez,1414,756,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:30:57Z,AD-WS-14,carlos.mendez,1415,614,chrome.exe,C:\Windows\System32\chrome.exe,Medium
2026-08-15T17:31:20Z,AD-WS-14,carlos.mendez,1416,516,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:32:58Z,AD-WS-14,carlos.mendez,1417,845,conhost.exe,C:\Windows\System32\conhost.exe,Medium
2026-08-15T17:33:54Z,AD-WS-14,carlos.mendez,1418,856,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:34:17Z,AD-WS-14,carlos.mendez,1419,480,svchost.exe,C:\Windows\System32\svchost.exe,Medium
2026-08-15T17:34:19Z,AD-WS-14,carlos.mendez,1420,699,cmd.exe,C:\Windows\System32\cmd.exe,Medium
2026-08-15T17:34:31Z,AD-WS-14,carlos.mendez,1421,401,svchost.exe,C:\Windows\System32\svchost.exe,Medium
